user_id,anonymized_id,trade,skill_level,age,location_type,primary_language,secondary_languages,registration_date,active_days,total_courses_completed,avg_session_duration_minutes,preferred_learning_time,device_type,network_quality,privacy_consent,data_sharing_consent
USER_00686,4e1ac61cbe0e4941,mobile_repair,expert,34,semi-urban,ta,[np.str_('gu')],2025-10-29T18:57:17.277210,66,25,5,morning,web,good,True,False
USER_00687,070fc22444def989,farmer,advanced,36,urban,kn,[],2025-06-25T18:57:17.277552,11,20,19,night,web,good,True,True
USER_00688,d715685f17fd4d4f,electrician,advanced,50,urban,gu,[np.str_('gu')],2025-04-22T18:57:17.277835,6,13,19,afternoon,web,good,True,False
USER_00689,ad8d39472148de04,artisan,intermediate,40,semi-urban,kn,"[np.str_('en'), np.str_('hi')]",2025-12-10T18:57:17.278077,32,21,24,evening,ios,moderate,True,False
USER_00690,363b09be9d93762c,welder,beginner,38,semi-urban,pa,[np.str_('ta')],2025-09-02T18:57:17.278295,71,30,22,afternoon,android,poor,True,False
USER_00691,0e62f85bb1ea4d7a,mason,expert,36,rural,pa,"[np.str_('mr'), np.str_('bn')]",2025-08-06T18:57:17.278525,28,31,27,afternoon,android,moderate,True,False
USER_00692,4a7194f76b42cd5f,appliance_repair,advanced,60,semi-urban,mr,[np.str_('te')],2025-02-21T18:57:17.278748,68,6,52,evening,ios,poor,True,True
USER_00693,1fbcecaee5078c7a,plumber,intermediate,32,semi-urban,te,[],2025-05-04T18:57:17.278940,98,43,35,afternoon,ios,moderate,True,True
USER_00694,bb1b5847d12c6f28,farmer,beginner,25,urban,bn,[],2025-05-17T18:57:17.279130,58,42,8,afternoon,ios,poor,True,True
USER_00695,de238f06cc548cf9,appliance_repair,intermediate,56,rural,ta,[np.str_('en')],2025-09-04T18:57:17.279338,86,35,15,night,ios,good,True,False
USER_00696,ac36cf5a024f037e,artisan,expert,61,semi-urban,hi,"[np.str_('en'), np.str_('ml')]",2025-03-13T18:57:17.279570,28,6,20,evening,android,moderate,True,True
USER_00697,48f7392b98a7f125,mobile_repair,advanced,64,urban,bn,[np.str_('hi')],2026-02-07T18:57:17.279781,17,25,53,afternoon,android,good,True,True
USER_00698,358169d79c4d53ab,plumber,intermediate,42,semi-urban,hi,[],2025-05-17T18:57:17.279975,36,20,59,morning,web,moderate,True,False
USER_00699,2ef4506d9160143d,mobile_repair,advanced,53,semi-urban,ml,[np.str_('mr')],2025-12-26T18:57:17.280182,38,4,13,afternoon,android,poor,True,False
USER_00700,d5efb1582d8f468a,farmer,expert,29,urban,gu,"[np.str_('ta'), np.str_('te')]",2025-08-16T18:57:17.280409,12,8,47,afternoon,web,moderate,True,False
USER_00701,d90840959c7a282e,plumber,expert,22,urban,hi,[],2025-05-15T18:57:17.280599,63,47,6,morning,ios,good,True,False
USER_00702,ef4de9182edc7576,mobile_repair,beginner,43,urban,kn,[],2025-03-26T18:57:17.280792,4,18,44,night,android,poor,True,False
USER_00703,96c7bf4f2a0c1dcd,mason,advanced,54,urban,bn,[],2025-07-24T18:57:17.280985,82,11,6,evening,web,good,True,True
USER_00704,c243e9316b0167e4,mobile_repair,expert,35,rural,mr,[],2025-02-16T18:57:17.281178,78,18,36,night,android,moderate,True,False
USER_00705,0a5f8f800138cf36,electrician,advanced,31,semi-urban,ta,"[np.str_('ta'), np.str_('en')]",2025-04-07T18:57:17.281403,93,4,58,evening,ios,good,True,True
USER_00706,59c98714ea0464b5,carpenter,intermediate,29,semi-urban,mr,[],2025-07-27T18:57:17.281598,48,41,42,morning,android,poor,True,True
USER_00707,aff5fbc40a00f516,electrician,advanced,50,urban,gu,[],2025-06-23T18:57:17.281786,67,22,48,afternoon,ios,poor,True,True
USER_00708,944b9d16f48e27c6,welder,beginner,25,semi-urban,ml,"[np.str_('te'), np.str_('mr')]",2025-08-15T18:57:17.282011,61,37,8,evening,android,poor,True,True
USER_00709,bf275c471eb91a8a,mason,beginner,62,semi-urban,ml,[np.str_('en')],2026-01-01T18:57:17.282225,14,49,29,morning,android,moderate,True,False
USER_00710,be0beb2f57eed6e5,mobile_repair,intermediate,61,rural,mr,[],2025-11-28T18:57:17.282415,85,48,30,afternoon,android,poor,True,False
USER_00711,0fc4d5aa2e5cdc97,appliance_repair,expert,44,semi-urban,ml,"[np.str_('hi'), np.str_('bn')]",2026-01-19T18:57:17.282640,20,24,7,afternoon,ios,good,True,True
USER_00712,6d344245b89d2a16,farmer,intermediate,24,urban,ml,[],2025-11-13T18:57:17.282835,2,32,41,night,android,poor,True,True
USER_00713,296f6f8c6543be58,plumber,beginner,48,semi-urban,bn,[np.str_('gu')],2025-05-08T18:57:17.283041,6,31,49,evening,web,poor,True,True
USER_00714,789f64ccc55549f6,appliance_repair,advanced,22,rural,gu,"[np.str_('gu'), np.str_('gu')]",2026-01-16T18:57:17.283267,71,36,11,morning,android,poor,True,False
USER_00715,cc70539d46139c0d,mobile_repair,intermediate,33,rural,pa,"[np.str_('bn'), np.str_('mr')]",2025-11-20T18:57:17.283497,51,30,33,afternoon,android,good,True,True
USER_00716,927d26099b058146,mobile_repair,beginner,22,rural,pa,[],2025-05-06T18:57:17.285384,3,0,21,morning,ios,moderate,True,False
USER_00717,d3245e09d4400884,plumber,intermediate,18,urban,ml,[],2025-10-07T18:57:17.285902,50,26,20,evening,web,good,True,False
USER_00718,9d6d8e92be83107b,carpenter,expert,25,semi-urban,mr,"[np.str_('te'), np.str_('kn')]",2025-11-17T18:57:17.286489,65,26,46,afternoon,web,good,True,True
USER_00719,c54595db37a4f8a3,homestay_owner,expert,43,rural,mr,[np.str_('te')],2026-01-01T18:57:17.287064,29,39,24,afternoon,android,moderate,True,False
USER_00720,f1e63236441e53ae,artisan,advanced,50,rural,en,[np.str_('mr')],2026-01-25T18:57:17.287293,19,45,51,night,web,moderate,True,False
USER_00721,417591d00f31ff48,homestay_owner,advanced,37,rural,bn,"[np.str_('hi'), np.str_('en')]",2025-02-21T18:57:17.287571,52,7,34,night,web,poor,True,True
USER_00722,2bdd56d886469a15,homestay_owner,beginner,21,rural,te,[np.str_('en')],2025-03-12T18:57:17.288091,42,12,6,morning,android,good,True,False
USER_00723,0bb5f59b6a6ada94,appliance_repair,beginner,57,rural,te,[],2025-06-18T18:57:17.288295,47,27,52,morning,android,good,True,True
USER_00724,41fa2de1f643a8c0,electrician,beginner,27,urban,hi,"[np.str_('kn'), np.str_('bn')]",2025-03-17T18:57:17.288527,30,3,54,night,ios,moderate,True,False
USER_00725,3cdda6fae777947d,farmer,expert,28,urban,ml,[],2025-02-22T18:57:17.288914,52,2,11,afternoon,web,poor,True,False
USER_00726,7b842651a0666ecb,artisan,expert,63,urban,mr,"[np.str_('ta'), np.str_('gu')]",2025-10-11T18:57:17.289468,12,16,28,evening,ios,poor,True,False
USER_00727,df15223f62346a7a,homestay_owner,beginner,23,rural,ta,"[np.str_('en'), np.str_('ml')]",2026-01-15T18:57:17.289720,32,22,43,night,web,good,True,True
USER_00728,f15a475209d2bd4d,farmer,expert,22,semi-urban,en,[],2025-08-31T18:57:17.289918,42,29,37,evening,android,moderate,True,True
USER_00729,5d0aa5902499debc,plumber,advanced,46,rural,ta,[],2025-10-23T18:57:17.290122,47,41,39,morning,android,good,True,True
USER_00730,d7b2b95a787db805,electrician,expert,23,urban,ml,[],2025-04-23T18:57:17.290313,42,13,17,evening,ios,poor,True,True
USER_00731,b67bd5b5ffba4d39,appliance_repair,advanced,52,urban,ta,[],2025-11-17T18:57:17.290506,78,16,42,afternoon,web,moderate,True,True
USER_00732,579e59c909220864,mason,intermediate,33,rural,pa,[],2025-07-02T18:57:17.290708,63,44,5,evening,ios,poor,True,False
USER_00733,c2790fba911c58c6,plumber,intermediate,64,rural,gu,[np.str_('ml')],2025-05-02T18:57:17.290922,29,10,13,morning,web,moderate,True,True
USER_00734,38243fbb9f40b1fd,mason,intermediate,26,rural,bn,[np.str_('bn')],2025-12-14T18:57:17.291132,38,16,58,night,ios,moderate,True,False
USER_00735,41c825375e8a98a7,mason,advanced,38,rural,ml,[np.str_('hi')],2025-12-04T18:57:17.291341,58,20,53,night,android,poor,True,True
USER_00736,e4411ec769c1f9c7,carpenter,expert,29,urban,kn,[],2025-08-30T18:57:17.291532,64,10,45,afternoon,android,good,True,False
USER_00737,57b2923ad56d4e4b,electrician,beginner,24,semi-urban,mr,[np.str_('en')],2025-06-04T18:57:17.291739,41,23,50,afternoon,web,moderate,True,True
USER_00738,b88375dfbe0512ae,carpenter,beginner,27,semi-urban,gu,[np.str_('bn')],2025-09-27T18:57:17.291957,41,4,14,evening,web,good,True,True
USER_00739,e8b596b0f06581d4,electrician,expert,56,rural,te,[np.str_('kn')],2025-11-12T18:57:17.292168,31,1,34,afternoon,ios,good,True,True
USER_00740,f925482c7ada340b,electrician,intermediate,43,urban,ml,[],2025-11-19T18:57:17.292358,93,39,33,morning,web,poor,True,False
USER_00741,c44223507be60842,plumber,beginner,57,semi-urban,te,"[np.str_('mr'), np.str_('ml')]",2025-12-19T18:57:17.292586,52,48,27,night,android,poor,True,False
USER_00742,3525f9b9652ad589,plumber,advanced,21,semi-urban,gu,[],2025-08-15T18:57:17.292780,21,21,55,morning,ios,good,True,True
USER_00743,6925ad8ca93681a2,mobile_repair,beginner,51,semi-urban,bn,"[np.str_('ta'), np.str_('kn')]",2025-11-06T18:57:17.293005,8,36,42,night,web,poor,True,False
USER_00744,6f559223942ef419,homestay_owner,expert,24,semi-urban,kn,[],2025-08-01T18:57:17.293201,97,42,56,evening,android,poor,True,True
USER_00745,c4e013c4beb6eaa4,mason,expert,27,urban,bn,[np.str_('bn')],2025-11-05T18:57:17.293409,56,20,12,evening,web,poor,True,False
USER_00746,f35d68d9e9bfd7f4,carpenter,intermediate,60,urban,gu,[np.str_('gu')],2025-05-14T18:57:17.293618,37,40,19,evening,ios,poor,True,False
USER_00747,4f4cfabe7f5f77c0,homestay_owner,advanced,50,urban,ml,[],2025-12-04T18:57:17.293810,43,21,22,afternoon,ios,poor,True,True
USER_00748,4c8f526e9659750f,mobile_repair,advanced,44,rural,kn,[],2025-07-28T18:57:17.294000,41,9,5,night,android,poor,True,False
USER_00749,c8cdcf12a99703bd,plumber,advanced,38,urban,kn,[np.str_('kn')],2025-04-26T18:57:17.294207,5,45,43,morning,android,good,True,False
USER_00750,d48b8bcb95870cc9,carpenter,expert,54,rural,gu,"[np.str_('bn'), np.str_('gu')]",2026-01-01T18:57:17.294438,89,27,14,afternoon,web,good,True,True
USER_00751,52bb8e8572dd6dd4,artisan,intermediate,34,urban,gu,[],2025-06-28T18:57:17.294628,21,42,15,evening,android,moderate,True,True
USER_00752,e75f8e1077aea13f,appliance_repair,advanced,53,rural,mr,[],2025-08-17T18:57:17.294821,55,9,19,afternoon,ios,moderate,True,True
USER_00753,f528c7ca8913e9e4,carpenter,expert,56,rural,en,[np.str_('te')],2025-07-06T18:57:17.295029,27,37,14,afternoon,android,poor,True,True
USER_00754,b6c6ab6f783ddf0f,artisan,intermediate,35,rural,ta,[],2025-09-08T18:57:17.295226,99,19,32,morning,android,poor,True,False
USER_00755,5d12ec6aa5110cdb,welder,intermediate,54,rural,mr,"[np.str_('pa'), np.str_('ml')]",2025-11-26T18:57:17.295451,31,6,19,afternoon,ios,moderate,True,True
USER_00756,b1ab27731f045d4d,mason,beginner,27,rural,ml,[],2026-01-24T18:57:17.295648,24,15,24,evening,android,good,True,False
USER_00757,3f8863bb54657bc2,mobile_repair,beginner,36,urban,te,[np.str_('ml')],2025-09-25T18:57:17.295855,68,21,18,morning,web,moderate,True,True
USER_00758,4bc168bbc708f9f5,mobile_repair,advanced,42,urban,kn,[np.str_('hi')],2025-12-15T18:57:17.296064,1,0,59,night,web,poor,True,True
USER_00759,71e0062a4ea8ce7a,homestay_owner,expert,40,urban,en,[np.str_('bn')],2026-01-22T18:57:17.296272,46,45,50,morning,ios,poor,True,False
USER_00760,6f6fc3a1c6b29f6c,welder,expert,28,semi-urban,pa,[],2025-06-03T18:57:17.296462,80,40,28,morning,android,poor,True,True
USER_00761,dbd3372ab7b4f8c5,welder,advanced,32,semi-urban,kn,[np.str_('kn')],2026-02-08T18:57:17.296682,66,24,38,evening,android,poor,True,True
USER_00762,2d2d49111f15dd61,welder,intermediate,60,urban,te,[np.str_('mr')],2025-06-25T18:57:17.296894,30,4,56,afternoon,web,good,True,True
USER_00763,85211b6c3bcdfecd,artisan,expert,45,rural,bn,[],2025-02-28T18:57:17.297087,76,41,34,evening,web,moderate,True,True
USER_00764,00f91490a27deaa2,appliance_repair,beginner,52,urban,kn,[],2025-02-18T18:57:17.297276,66,10,5,night,web,poor,True,False
USER_00765,f084c0388feb4ce8,farmer,beginner,61,rural,hi,"[np.str_('hi'), np.str_('gu')]",2025-04-04T18:57:17.297504,98,7,59,afternoon,ios,moderate,True,True
USER_00766,5697d9d9a1c654e4,plumber,expert,48,semi-urban,bn,"[np.str_('kn'), np.str_('kn')]",2025-10-08T18:57:17.297733,47,11,56,afternoon,android,moderate,True,True
USER_00767,fe3d7c71a834d6ed,plumber,expert,41,rural,mr,[],2025-09-29T18:57:17.297927,28,14,45,evening,web,moderate,True,False
USER_00768,a68da8c02cb146e4,homestay_owner,beginner,21,rural,bn,[],2025-05-21T18:57:17.298114,39,9,24,night,web,good,True,False
USER_00769,b9ba2fd5345a56d4,mobile_repair,advanced,19,rural,hi,[np.str_('kn')],2026-01-20T18:57:17.298322,73,32,52,evening,ios,good,True,False
USER_00770,a0c882f493238d09,plumber,advanced,53,rural,hi,[np.str_('gu')],2025-05-16T18:57:17.298534,26,4,21,afternoon,web,moderate,True,True
USER_00771,e86d8b19896c818f,welder,beginner,45,semi-urban,ml,[],2025-06-12T18:57:17.298724,86,42,49,night,web,moderate,True,False
USER_00772,7efc78f036640fde,appliance_repair,intermediate,23,semi-urban,pa,[],2025-05-10T18:57:17.298917,11,11,24,morning,ios,poor,True,True
USER_00773,c0e4da689dcaaa99,artisan,expert,20,rural,ml,[],2025-03-27T18:57:17.299110,82,5,39,morning,ios,good,True,False
USER_00774,2809f6ab948d9053,mason,intermediate,32,semi-urban,bn,[np.str_('hi')],2025-09-18T18:57:17.299351,63,3,52,afternoon,android,moderate,True,False
USER_00775,3668b00acc49eb24,carpenter,expert,58,semi-urban,hi,"[np.str_('pa'), np.str_('ml')]",2025-05-20T18:57:17.299577,29,20,48,night,ios,moderate,True,False
USER_00776,6af7fa16a38cb860,electrician,intermediate,28,semi-urban,te,[np.str_('en')],2025-12-08T18:57:17.299786,63,20,35,night,ios,moderate,True,False
USER_00777,12dd17fac59b4da2,mobile_repair,advanced,23,rural,gu,"[np.str_('en'), np.str_('kn')]",2025-03-14T18:57:17.300015,29,29,40,afternoon,ios,moderate,True,False
USER_00778,9d50ed0c9e1f2c44,carpenter,beginner,33,rural,ta,[],2026-01-07T18:57:17.302472,81,44,22,afternoon,ios,moderate,True,True
USER_00779,e7773e660697c3be,artisan,beginner,61,urban,bn,[np.str_('mr')],2025-08-22T18:57:17.303290,93,6,52,afternoon,ios,moderate,True,True
USER_00780,6f4dcd72d59df53e,appliance_repair,expert,53,rural,gu,[],2025-04-21T18:57:17.303526,47,15,50,night,web,poor,True,False
USER_00781,11dcfe13d92f5229,carpenter,intermediate,51,semi-urban,ml,[np.str_('bn')],2025-04-11T18:57:17.303748,81,41,22,evening,web,poor,True,True
USER_00782,40f60056a3ee8a6c,electrician,expert,47,urban,en,"[np.str_('ta'), np.str_('en')]",2026-02-08T18:57:17.303998,18,5,27,afternoon,ios,poor,True,False
USER_00783,c8d39d7ac368096c,plumber,expert,51,semi-urban,te,"[np.str_('gu'), np.str_('gu')]",2025-08-06T18:57:17.304499,23,15,49,afternoon,web,moderate,True,False
USER_00784,49051db1bd071d8d,appliance_repair,intermediate,62,semi-urban,gu,[np.str_('bn')],2025-03-31T18:57:17.304780,1,44,38,afternoon,web,poor,True,False
USER_00785,dfdd0f81c50f6c51,appliance_repair,intermediate,39,rural,en,[],2026-01-08T18:57:17.304980,97,31,9,morning,web,poor,True,True
USER_00786,544d3e2031be8a96,farmer,expert,41,urban,ta,"[np.str_('hi'), np.str_('ta')]",2025-05-30T18:57:17.305375,84,37,42,morning,ios,poor,True,False
USER_00787,3b0105598b5911aa,plumber,beginner,37,semi-urban,te,"[np.str_('gu'), np.str_('pa')]",2025-12-30T18:57:17.305947,5,4,19,night,web,good,True,True
USER_00788,0893f85277305734,plumber,intermediate,24,urban,bn,[],2025-04-27T18:57:17.306204,81,39,31,morning,web,poor,True,True
USER_00789,a3d18fa03a6b5078,plumber,intermediate,56,urban,mr,[np.str_('gu')],2025-03-08T18:57:17.306468,40,32,53,night,ios,poor,True,False
USER_00790,83e5f6b34f6e157f,carpenter,intermediate,64,semi-urban,hi,[],2025-06-25T18:57:17.307081,1,26,41,night,ios,poor,True,False
USER_00791,11b80c1e62a4308f,electrician,beginner,62,urban,bn,[np.str_('te')],2025-12-06T18:57:17.307302,95,29,56,afternoon,ios,poor,True,True
USER_00792,6774c522ed0638cf,carpenter,expert,19,urban,pa,[],2025-04-30T18:57:17.307504,9,17,53,afternoon,android,poor,True,False
USER_00793,1f6ce8dfa1823d67,plumber,expert,55,semi-urban,pa,[],2025-11-28T18:57:17.307698,44,33,58,morning,web,good,True,True
USER_00794,d3f6ec1e6ea1dc4b,farmer,intermediate,31,semi-urban,en,[],2026-01-08T18:57:17.307890,49,29,31,afternoon,web,good,True,False
USER_00795,2503f2123764e730,plumber,expert,24,rural,mr,"[np.str_('te'), np.str_('bn')]",2025-10-08T18:57:17.308118,42,11,29,night,android,moderate,True,True
USER_00796,f742937f4a569a49,mobile_repair,beginner,35,urban,te,[np.str_('mr')],2025-04-08T18:57:17.308341,80,8,43,afternoon,ios,good,True,True
USER_00797,dc33a9a2492c8a1b,artisan,beginner,24,urban,te,"[np.str_('mr'), np.str_('hi')]",2025-09-02T18:57:17.308571,64,18,15,night,ios,moderate,True,True
USER_00798,edee2d3064948fad,homestay_owner,expert,32,semi-urban,ml,"[np.str_('hi'), np.str_('hi')]",2025-08-24T18:57:17.308802,83,19,34,morning,web,good,True,True
USER_00799,fe7fdaa894f46b64,farmer,beginner,57,semi-urban,mr,[np.str_('gu')],2026-01-06T18:57:17.309012,93,31,6,night,ios,poor,True,False
USER_00800,3e9c7b2e311688c2,electrician,beginner,39,semi-urban,mr,[np.str_('pa')],2025-11-27T18:57:17.309223,30,34,23,morning,web,good,True,False
USER_00801,7ebcefd3711d99af,electrician,advanced,43,urban,en,[np.str_('te')],2025-11-03T18:57:17.309432,16,42,18,afternoon,web,good,True,True
USER_00802,4084a9b997b29b35,electrician,advanced,35,urban,gu,"[np.str_('kn'), np.str_('mr')]",2025-11-09T18:57:17.309673,30,30,23,morning,android,good,True,True
USER_00803,4c44e3da1d6405cc,plumber,advanced,48,urban,gu,[],2025-10-22T18:57:17.309867,35,8,55,night,android,poor,True,True
USER_00804,981ec3248fa284cf,artisan,beginner,41,rural,hi,[],2025-02-19T18:57:17.310057,95,26,26,afternoon,android,moderate,True,True
USER_00805,979818677b081aec,appliance_repair,expert,53,rural,mr,[np.str_('te')],2025-11-10T18:57:17.310265,80,11,30,morning,web,moderate,True,False
USER_00806,83dc886b52057a73,homestay_owner,advanced,30,rural,ta,"[np.str_('ta'), np.str_('pa')]",2025-05-18T18:57:17.310493,86,0,42,morning,ios,moderate,True,False
USER_00807,a4548ee4267c8e41,artisan,beginner,58,semi-urban,ta,[np.str_('en')],2025-08-15T18:57:17.310707,49,29,8,afternoon,android,poor,True,False
USER_00808,17f9cf3dfcc74a7f,carpenter,advanced,35,urban,te,"[np.str_('pa'), np.str_('gu')]",2025-06-21T18:57:17.310936,4,36,12,night,android,good,True,True
USER_00809,3b9d9ad1aeb1cb0c,appliance_repair,intermediate,39,urban,ta,"[np.str_('bn'), np.str_('ml')]",2025-05-19T18:57:17.311164,88,28,13,morning,ios,good,True,False
USER_00810,117c4999010f23a8,appliance_repair,beginner,23,semi-urban,kn,[np.str_('mr')],2025-05-13T18:57:17.311374,30,21,25,afternoon,ios,good,True,True
USER_00811,a5b63f6c5919b4e5,electrician,intermediate,24,urban,ml,[],2025-09-25T18:57:17.311566,80,11,54,night,ios,poor,True,False
USER_00812,7a0b5d5ee2a06c18,plumber,intermediate,62,urban,ta,[np.str_('hi')],2025-05-22T18:57:17.311779,13,24,38,evening,ios,moderate,True,False
USER_00813,8cca6cff99da58f2,carpenter,intermediate,43,semi-urban,hi,"[np.str_('kn'), np.str_('ml')]",2025-11-14T18:57:17.312013,16,35,45,afternoon,android,poor,True,True
USER_00814,ae4671e45c2f9974,plumber,intermediate,29,rural,hi,"[np.str_('mr'), np.str_('mr')]",2025-08-17T18:57:17.312241,49,28,53,morning,web,good,True,False
USER_00815,63adc43c4aa67d0e,electrician,intermediate,46,semi-urban,kn,[np.str_('bn')],2025-02-20T18:57:17.312454,53,44,22,night,ios,moderate,True,True
USER_00816,e66860741f912eef,plumber,beginner,55,urban,pa,[],2025-07-11T18:57:17.312645,34,48,39,afternoon,web,poor,True,True
USER_00817,41daaa82fdcb5434,mobile_repair,intermediate,51,urban,mr,[],2026-01-22T18:57:17.312834,37,16,27,morning,ios,moderate,True,True
USER_00818,1514aa7197e1f260,appliance_repair,expert,57,semi-urban,hi,[],2025-06-18T18:57:17.313032,8,10,41,evening,ios,good,True,True
USER_00819,f9253fb8d17ce564,mobile_repair,beginner,34,rural,en,[np.str_('ml')],2025-12-22T18:57:17.313241,62,37,13,morning,ios,poor,True,False
USER_00820,c9e10bd502ab0b27,plumber,advanced,39,rural,te,[],2025-05-26T18:57:17.313431,59,3,29,morning,web,poor,True,False
USER_00821,58675699d937756b,plumber,expert,62,urban,kn,[],2025-10-05T18:57:17.313622,88,12,34,evening,ios,good,True,True
USER_00822,b3662fe120335178,welder,expert,19,semi-urban,en,"[np.str_('hi'), np.str_('ml')]",2026-01-18T18:57:17.313854,4,12,43,morning,ios,poor,True,False
USER_00823,2e18064f64e88053,mobile_repair,beginner,56,rural,gu,[np.str_('gu')],2025-09-11T18:57:17.314063,7,21,19,morning,android,moderate,True,False
USER_00824,4b60b3d2162beba2,mason,intermediate,32,rural,bn,[np.str_('bn')],2025-08-01T18:57:17.314278,54,39,48,evening,web,moderate,True,True
USER_00825,ffa4e15e45c735aa,electrician,beginner,43,urban,mr,"[np.str_('pa'), np.str_('ta')]",2025-04-16T18:57:17.314508,89,32,18,evening,ios,moderate,True,False
USER_00826,ef5d3c65d5e4e8a8,mobile_repair,advanced,57,rural,kn,[],2025-09-20T18:57:17.314698,71,26,50,night,web,good,True,True
USER_00827,61032cff29dd5c9a,carpenter,beginner,47,urban,hi,[],2025-08-13T18:57:17.314888,23,32,18,morning,android,good,True,True
USER_00828,74551bca3712200d,mobile_repair,advanced,23,semi-urban,bn,"[np.str_('hi'), np.str_('ta')]",2025-04-08T18:57:17.315121,99,7,42,afternoon,android,moderate,True,True
USER_00829,d6f698b1065b6e36,homestay_owner,intermediate,48,urban,ml,[],2025-03-25T18:57:17.315314,83,25,34,morning,android,moderate,True,False
USER_00830,4acf00f5a0915a8b,plumber,beginner,25,urban,bn,"[np.str_('te'), np.str_('ml')]",2025-11-14T18:57:17.315546,10,32,52,afternoon,web,good,True,True
USER_00831,d7d2c2d8b6928f9f,artisan,beginner,47,rural,bn,[],2025-09-13T18:57:17.315737,34,25,40,evening,web,moderate,True,True
USER_00832,ea9709b46a8c1a74,homestay_owner,intermediate,63,semi-urban,en,[np.str_('hi')],2025-11-02T18:57:17.315950,63,25,56,morning,android,poor,True,True
USER_00833,e4f98d25a6b07f38,mason,expert,36,rural,bn,[],2026-02-11T18:57:17.316142,71,19,23,afternoon,android,poor,True,True
USER_00834,46d3a3b7d1399281,mason,intermediate,37,urban,gu,[],2025-08-02T18:57:17.316337,98,49,11,evening,android,moderate,True,False
USER_00835,3f2bbf896cb2a365,welder,advanced,34,urban,ml,[],2025-03-30T18:57:17.316527,50,11,21,morning,android,good,True,False
USER_00836,c0f5f3bc517f18f0,plumber,intermediate,58,rural,hi,[],2026-01-12T18:57:17.316828,1,9,10,morning,android,moderate,True,False
USER_00837,83f0c7ad20476eec,carpenter,beginner,48,semi-urban,gu,[np.str_('bn')],2025-11-18T18:57:17.317851,93,18,7,night,web,good,True,False
USER_00838,62e2a0d840150cde,mobile_repair,beginner,50,rural,kn,"[np.str_('mr'), np.str_('te')]",2025-04-29T18:57:17.319225,81,9,39,night,android,good,True,False
USER_00839,fc730b36d24fabdb,electrician,advanced,43,rural,ta,[],2025-11-21T18:57:17.319973,66,36,23,evening,web,poor,True,False
USER_00840,da2d5891bdd4254d,mobile_repair,expert,48,semi-urban,en,[],2025-05-20T18:57:17.320472,66,41,16,afternoon,web,moderate,True,True
USER_00841,39c577ffb06ff1db,welder,advanced,62,urban,bn,"[np.str_('ta'), np.str_('kn')]",2025-04-17T18:57:17.321134,30,12,44,morning,android,good,True,True
USER_00842,0b532e9639c4516c,artisan,advanced,60,urban,ta,"[np.str_('ta'), np.str_('en')]",2025-11-08T18:57:17.321641,32,6,43,afternoon,web,moderate,True,True
USER_00843,811432c910a2056a,mobile_repair,intermediate,39,urban,en,[np.str_('te')],2026-01-23T18:57:17.322187,38,6,13,afternoon,android,moderate,True,False
USER_00844,b33eb6a13ffadf16,carpenter,intermediate,39,semi-urban,pa,[],2026-01-19T18:57:17.322571,8,47,43,morning,ios,good,True,False
USER_00845,dacffe13b444bd3b,plumber,advanced,48,rural,en,[np.str_('kn')],2025-11-24T18:57:17.322988,73,15,32,morning,ios,poor,True,False
USER_00846,517844d42f4dab9b,welder,intermediate,20,rural,mr,[],2025-04-11T18:57:17.323414,43,23,37,afternoon,ios,poor,True,True
USER_00847,e2afa73847a41064,welder,beginner,33,semi-urban,te,"[np.str_('mr'), np.str_('ta')]",2025-06-21T18:57:17.323871,13,41,11,afternoon,android,poor,True,True
USER_00848,d4954496dfe330be,electrician,intermediate,43,rural,hi,"[np.str_('gu'), np.str_('ta')]",2025-04-06T18:57:17.324152,81,22,47,afternoon,android,good,True,False
USER_00849,0accd2995d175a99,mason,expert,19,rural,ta,[],2025-05-31T18:57:17.324358,33,44,34,morning,android,moderate,True,True
USER_00850,e7cf39c99cad06d6,farmer,intermediate,36,urban,pa,[],2025-03-27T18:57:17.324553,83,40,35,night,web,moderate,True,True
USER_00851,6553267a1202392c,homestay_owner,expert,61,urban,te,[np.str_('bn')],2025-05-10T18:57:17.324765,65,40,10,night,ios,poor,True,True
USER_00852,4dbf195519be193e,carpenter,expert,50,semi-urban,mr,[np.str_('ml')],2025-07-21T18:57:17.324985,99,24,51,morning,web,moderate,True,True
USER_00853,0b5f3dc4cdf69c72,appliance_repair,beginner,60,urban,ml,[np.str_('te')],2025-05-22T18:57:17.325202,90,15,14,evening,ios,poor,True,True
USER_00854,f7e1208c5c9f8c5c,mobile_repair,intermediate,34,rural,te,"[np.str_('hi'), np.str_('en')]",2025-07-22T18:57:17.325434,70,36,13,afternoon,android,poor,True,True
USER_00855,0adf15864426d755,carpenter,advanced,30,semi-urban,en,"[np.str_('hi'), np.str_('ta')]",2025-08-19T18:57:17.325663,47,23,44,night,ios,good,True,True
USER_00856,4b80761977724502,homestay_owner,advanced,61,rural,en,[],2026-02-09T18:57:17.325854,3,46,27,evening,web,good,True,False
USER_00857,21e032a655d1dcd6,carpenter,expert,23,urban,mr,[],2025-09-04T18:57:17.326045,92,28,17,afternoon,web,poor,True,False
USER_00858,2a065fe16b6e4188,artisan,advanced,33,semi-urban,pa,"[np.str_('hi'), np.str_('te')]",2025-08-19T18:57:17.326272,9,47,7,evening,ios,moderate,True,False
